DataId,CommId,DeviceName,DeviceDateTime,AgeInSeconds,BatteryVoltage,GpsQuality,Latitude,Longitude,SubmergedPercent,Temperature0cm
9781943,"300234063602780","UOH-MS-0001",2015-10-11 10:00:08,36008,11.8,3,22.956118,-159.022018,11,26.2
9781642,"300234063602780","UOH-MS-0001",2015-10-11 09:00:08,32408,11.8,3,22.967068,-159.017029,12,26.2
9781528,"300234063602780","UOH-MS-0001",2015-10-11 08:00:36,28836,11.8,3,22.978823,-159.01506,10,26.25
9781243,"300234063602780","UOH-MS-0001",2015-10-11 07:00:10,25210,11.8,3,22.988333,-159.012466,11,26.3
9781143,"300234063602780","UOH-MS-0001",2015-10-11 06:01:05,21665,11.8,3,22.993832,-159.009598,10,26.3
9780833,"300234063602780","UOH-MS-0001",2015-10-11 05:00:06,18006,11.8,3,22.997095,-159.00563,11,26.3
9780745,"300234063602780","UOH-MS-0001",2015-10-11 04:01:06,14466,11.8,3,22.999437,-158.998077,12,26.35
9780415,"300234063602780","UOH-MS-0001",2015-10-11 03:00:07,10807,11.8,3,23.002308,-158.990082,11,26.4
9780270,"300234063602780","UOH-MS-0001",2015-10-11 02:00:08,7208,11.8,3,23.00675,-158.981201,9,26.4
9780001,"300234063602780","UOH-MS-0001",2015-10-11 01:00:36,3636,11.8,3,23.010798,-158.975418,9,26.4
9779877,"300234063602780","UOH-MS-0001",2015-10-11 00:00:08,8,11.8,3,23.015345,-158.968948,12,26.35
9779550,"300234063602780","UOH-MS-0001",2015-10-10 23:00:08,82808,11.8,3,23.020294,-158.961441,12,26.3
9779442,"300234063602780","UOH-MS-0001",2015-10-10 22:00:37,79237,11.8,3,23.026749,-158.955414,16,26.25
9779138,"300234063602780","UOH-MS-0001",2015-10-10 21:00:11,75611,11.8,3,23.035362,-158.951797,11,26.15
9779008,"300234063602780","UOH-MS-0001",2015-10-10 20:00:09,72009,11.8,3,23.043383,-158.949112,11,26.1
9778711,"300234063602780","UOH-MS-0001",2015-10-10 19:00:08,68408,11.8,3,23.050182,-158.946411,9,26.05
9778625,"300234063602780","UOH-MS-0001",2015-10-10 18:01:25,64885,11.8,3,23.056129,-158.942596,9,26.05
9778289,"300234063602780","UOH-MS-0001",2015-10-10 17:00:08,61208,11.8,3,23.062395,-158.937592,9,26
9778175,"300234063602780","UOH-MS-0001",2015-10-10 16:00:08,57608,11.8,3,23.065931,-158.933426,11,26.05
9777874,"300234063602780","UOH-MS-0001",2015-10-10 15:02:01,54121,11.8,3,23.067804,-158.929626,10,26.05
9777743,"300234063602780","UOH-MS-0001",2015-10-10 14:00:09,50409,11.8,3,23.068766,-158.927811,8,26.05
9777432,"300234063602780","UOH-MS-0001",2015-10-10 13:00:07,46807,11.8,3,23.06864,-158.925034,10,26.05
9777331,"300234063602780","UOH-MS-0001",2015-10-10 12:01:37,43297,11.8,3,23.070669,-158.920609,10,26
9776987,"300234063602780","UOH-MS-0001",2015-10-10 11:00:13,39613,11.8,3,23.075422,-158.915207,9,26.05
9776892,"300234063602780","UOH-MS-0001",2015-10-10 10:01:07,36067,11.8,3,23.080969,-158.907623,10,26.05
9776551,"300234063602780","UOH-MS-0001",2015-10-10 09:00:08,32408,11.8,3,23.087666,-158.902023,9,26.05
9776403,"300234063602780","UOH-MS-0001",2015-10-10 08:00:08,28808,11.8,3,23.097614,-158.896927,10,26.05
9776109,"300234063602780","UOH-MS-0001",2015-10-10 07:00:08,25208,11.8,3,23.106712,-158.892166,10,26.05
9775996,"300234063602780","UOH-MS-0001",2015-10-10 06:01:06,21666,11.8,3,23.115467,-158.887619,9,26.1
9775681,"300234063602780","UOH-MS-0001",2015-10-10 05:00:08,18008,11.8,3,23.124336,-158.884735,10,26.15
9775534,"300234063602780","UOH-MS-0001",2015-10-10 04:00:07,14407,11.8,3,23.131853,-158.882294,10,26.2
9775242,"300234063602780","UOH-MS-0001",2015-10-10 03:00:08,10808,11.8,3,23.136051,-158.882126,12,26.3
9775127,"300234063602780","UOH-MS-0001",2015-10-10 02:01:00,7260,11.8,3,23.142601,-158.879578,10,26.3
9774805,"300234063602780","UOH-MS-0001",2015-10-10 01:00:07,3607,11.8,3,23.15239,-158.877319,11,26.2
9774666,"300234063602780","UOH-MS-0001",2015-10-10 00:00:07,7,11.8,3,23.164076,-158.876923,12,26.2
9774368,"300234063602780","UOH-MS-0001",2015-10-09 23:00:07,82807,11.8,3,23.175438,-158.879211,13,26.2
9774268,"300234063602780","UOH-MS-0001",2015-10-09 22:01:00,79260,11.8,3,23.185556,-158.880157,9,26.15
9773918,"300234063602780","UOH-MS-0001",2015-10-09 21:00:10,75610,11.8,3,23.195185,-158.879318,9,26.05
9773739,"300234063602780","UOH-MS-0001",2015-10-09 20:00:08,72008,11.8,3,23.203531,-158.876694,9,26
9773354,"300234063602780","UOH-MS-0001",2015-10-09 19:00:08,68408,11.8,3,23.211876,-158.87558,10,25.95
9773180,"300234063602780","UOH-MS-0001",2015-10-09 18:00:36,64836,11.8,3,23.219698,-158.873444,9,25.95
9772780,"300234063602780","UOH-MS-0001",2015-10-09 17:00:08,61208,11.8,3,23.228655,-158.873199,11,25.95
9772619,"300234063602780","UOH-MS-0001",2015-10-09 16:00:08,57608,11.8,3,23.237288,-158.87291,11,25.95
9772244,"300234063602780","UOH-MS-0001",2015-10-09 15:00:08,54008,11.8,3,23.246347,-158.872086,8,25.95
9772126,"300234063602780","UOH-MS-0001",2015-10-09 14:00:36,50436,11.8,3,23.255152,-158.870163,9,25.95
9771798,"300234063602780","UOH-MS-0001",2015-10-09 13:00:08,46808,11.8,3,23.266193,-158.867401,10,25.95
9771717,"300234063602780","UOH-MS-0001",2015-10-09 12:00:07,43207,11.8,3,23.279419,-158.860611,9,25.95
9771406,"300234063602780","UOH-MS-0001",2015-10-09 11:00:07,39607,11.8,3,23.291319,-158.853577,9,26
9771335,"300234063602780","UOH-MS-0001",2015-10-09 10:00:36,36036,11.8,3,23.302408,-158.844437,11,26
9771017,"300234063602780","UOH-MS-0001",2015-10-09 09:00:07,32407,11.8,3,23.313246,-158.835953,11,26
9770885,"300234063602780","UOH-MS-0001",2015-10-09 08:00:08,28808,11.8,3,23.325998,-158.8284,10,25.95
9770645,"300234063602780","UOH-MS-0001",2015-10-09 07:00:54,25254,11.8,3,23.339127,-158.824936,10,26
9770521,"300234063602780","UOH-MS-0001",2015-10-09 06:00:17,21617,11.8,3,23.353092,-158.821243,11,26.05
9770229,"300234063602780","UOH-MS-0001",2015-10-09 05:00:08,18008,11.8,3,23.364754,-158.819885,9,26.15
9770119,"300234063602780","UOH-MS-0001",2015-10-09 04:00:36,14436,11.8,3,23.373566,-158.819778,13,26.25
9769851,"300234063602780","UOH-MS-0001",2015-10-09 03:00:08,10808,11.8,3,23.384361,-158.81839,10,26.4
9769736,"300234063602780","UOH-MS-0001",2015-10-09 02:00:08,7208,11.8,3,23.396265,-158.816666,12,26.65
9769450,"300234063602780","UOH-MS-0001",2015-10-09 01:00:08,3608,11.8,3,23.405542,-158.814529,9,26.7
9769376,"300234063602780","UOH-MS-0001",2015-10-09 00:01:06,66,11.8,3,23.412327,-158.811172,12,26.65
9769056,"300234063602780","UOH-MS-0001",2015-10-08 23:00:08,82808,11.8,3,23.419336,-158.806778,11,26.6
9768935,"300234063602780","UOH-MS-0001",2015-10-08 22:00:08,79208,11.8,3,23.425884,-158.798218,10,26.35
9768670,"300234063602780","UOH-MS-0001",2015-10-08 21:00:06,75606,11.8,3,23.433376,-158.78978,10,26.05
9768594,"300234063602780","UOH-MS-0001",2015-10-08 20:00:36,72036,11.8,3,23.440434,-158.779083,10,25.9
9768287,"300234063602780","UOH-MS-0001",2015-10-08 19:00:07,68407,11.8,3,23.44743,-158.769623,12,25.8
9768212,"300234063602780","UOH-MS-0001",2015-10-08 18:00:06,64806,11.8,3,23.454334,-158.765808,12,25.8
9767927,"300234063602780","UOH-MS-0001",2015-10-08 17:01:05,61265,11.8,3,23.459934,-158.761826,11,25.75
9767826,"300234063602780","UOH-MS-0001",2015-10-08 16:00:09,57609,11.8,3,23.46685,-158.755814,7,25.8
9767523,"300234063602780","UOH-MS-0001",2015-10-08 15:00:09,54009,11.8,3,23.472389,-158.747971,10,25.8
9767462,"300234063602780","UOH-MS-0001",2015-10-08 14:00:37,50437,11.8,3,23.479418,-158.743103,13,25.8
9767145,"300234063602780","UOH-MS-0001",2015-10-08 13:00:08,46808,11.8,3,23.487484,-158.737442,11,25.8
9767066,"300234063602780","UOH-MS-0001",2015-10-08 12:00:11,43211,11.8,3,23.495745,-158.731583,11,25.8
9766752,"300234063602780","UOH-MS-0001",2015-10-08 11:00:08,39608,11.8,3,23.50675,-158.724701,11,25.75
9766678,"300234063602780","UOH-MS-0001",2015-10-08 10:00:37,36037,11.8,3,23.518166,-158.718033,14,25.8
9766357,"300234063602780","UOH-MS-0001",2015-10-08 09:00:09,32409,11.8,3,23.53219,-158.714172,11,25.8
9766211,"300234063602780","UOH-MS-0001",2015-10-08 08:00:07,28807,11.8,3,23.544687,-158.714233,9,25.8
9765972,"300234063602780","UOH-MS-0001",2015-10-08 07:00:07,25207,11.8,3,23.556601,-158.713882,10,25.8
9765888,"300234063602780","UOH-MS-0001",2015-10-08 06:00:55,21655,11.8,3,23.569876,-158.714264,14,25.8
9765601,"300234063602780","UOH-MS-0001",2015-10-08 05:00:07,18007,11.8,3,23.581957,-158.716843,13,25.8
9765477,"300234063602780","UOH-MS-0001",2015-10-08 04:00:07,14407,11.8,3,23.592922,-158.720657,14,25.8
9765208,"300234063602780","UOH-MS-0001",2015-10-08 03:00:07,10807,11.8,3,23.600712,-158.726807,11,25.8
9765151,"300234063602780","UOH-MS-0001",2015-10-08 02:02:01,7321,11.8,3,23.607941,-158.735229,10,25.8
9764851,"300234063602780","UOH-MS-0001",2015-10-08 01:01:32,3692,11.8,3,23.614735,-158.740326,14,25.8
9764696,"300234063602780","UOH-MS-0001",2015-10-08 00:00:11,11,11.8,3,23.622154,-158.743027,12,25.8
9764431,"300234063602780","UOH-MS-0001",2015-10-07 23:00:10,82810,11.8,3,23.629354,-158.745621,10,25.8
9764373,"300234063602780","UOH-MS-0001",2015-10-07 22:01:24,79284,11.8,3,23.635454,-158.746338,11,25.75
9764061,"300234063602780","UOH-MS-0001",2015-10-07 21:00:08,75608,11.8,3,23.640739,-158.745789,12,25.75
9763952,"300234063602780","UOH-MS-0001",2015-10-07 20:00:09,72009,11.8,3,23.646044,-158.743469,10,25.7
9763678,"300234063602780","UOH-MS-0001",2015-10-07 19:00:10,68410,11.8,3,23.653156,-158.74086,14,25.7
9763614,"300234063602780","UOH-MS-0001",2015-10-07 18:01:36,64896,11.8,3,23.66073,-158.737671,12,25.7
9763287,"300234063602780","UOH-MS-0001",2015-10-07 17:00:08,61208,11.8,3,23.666679,-158.733261,14,25.65
9763207,"300234063602780","UOH-MS-0001",2015-10-07 16:00:07,57607,11.8,3,23.674349,-158.72702,14,25.65
9762849,"300234063602780","UOH-MS-0001",2015-10-07 15:00:08,54008,11.8,3,23.682989,-158.720963,10,25.65
9762755,"300234063602780","UOH-MS-0001",2015-10-07 14:00:36,50436,11.8,3,23.693958,-158.716293,11,25.7
9762550,"300234063602780","UOH-MS-0001",2015-10-07 13:00:10,46810,11.8,3,23.707197,-158.71254,12,25.7
9762463,"300234063602780","UOH-MS-0001",2015-10-07 12:00:09,43209,11.8,3,23.719984,-158.711441,15,25.7
9762158,"300234063602780","UOH-MS-0001",2015-10-07 11:00:10,39610,11.8,3,23.733637,-158.712433,14,25.7
9762097,"300234063602780","UOH-MS-0001",2015-10-07 10:01:31,36091,11.8,3,23.749327,-158.714676,10,25.7
9761782,"300234063602780","UOH-MS-0001",2015-10-07 09:00:10,32410,11.8,3,23.764885,-158.716995,10,25.7
9761641,"300234063602780","UOH-MS-0001",2015-10-07 08:00:08,28808,11.8,3,23.775948,-158.719589,12,25.75
9761391,"300234063602780","UOH-MS-0001",2015-10-07 07:00:08,25208,11.8,3,23.782766,-158.721863,17,25.75
9761300,"300234063602780","UOH-MS-0001",2015-10-07 06:01:06,21666,11.8,3,23.788822,-158.723923,12,25.75
9761022,"300234063602780","UOH-MS-0001",2015-10-07 05:00:09,18009,11.8,3,23.794724,-158.727844,10,25.75
9760896,"300234063602780","UOH-MS-0001",2015-10-07 04:00:09,14409,11.8,3,23.799501,-158.732849,13,25.8
9760646,"300234063602780","UOH-MS-0001",2015-10-07 03:00:08,10808,11.8,3,23.806162,-158.73439,8,25.8
9760556,"300234063602780","UOH-MS-0001",2015-10-07 02:00:54,7254,11.8,3,23.810299,-158.733841,13,25.8
9760274,"300234063602780","UOH-MS-0001",2015-10-07 01:00:36,3636,11.8,3,23.813662,-158.733322,14,25.8
9760173,"300234063602780","UOH-MS-0001",2015-10-07 00:00:09,9,11.8,3,23.81769,-158.732407,11,25.8
9759891,"300234063602780","UOH-MS-0001",2015-10-06 23:00:10,82810,11.8,3,23.823832,-158.733765,10,25.8
9759822,"300234063602780","UOH-MS-0001",2015-10-06 22:01:24,79284,11.8,3,23.83079,-158.736328,12,25.8
9759503,"300234063602780","UOH-MS-0001",2015-10-06 21:00:09,75609,11.8,3,23.838501,-158.736252,12,25.75
9759411,"300234063602780","UOH-MS-0001",2015-10-06 20:00:08,72008,11.8,3,23.844116,-158.733505,14,25.75
9759090,"300234063602780","UOH-MS-0001",2015-10-06 19:00:08,68408,11.8,3,23.848465,-158.730484,11,25.7
9759012,"300234063602780","UOH-MS-0001",2015-10-06 18:01:55,64915,11.8,3,23.849579,-158.728271,12,25.7
9758673,"300234063602780","UOH-MS-0001",2015-10-06 17:00:09,61209,11.8,3,23.851637,-158.725082,10,25.7
9758563,"300234063602780","UOH-MS-0001",2015-10-06 16:00:10,57610,11.8,3,23.855545,-158.721542,10,25.65
9758235,"300234063602780","UOH-MS-0001",2015-10-06 15:00:06,54006,11.8,3,23.859438,-158.719131,10,25.7
9758177,"300234063602780","UOH-MS-0001",2015-10-06 14:01:30,50490,11.8,3,23.863317,-158.717392,12,25.7
9757861,"300234063602780","UOH-MS-0001",2015-10-06 13:00:08,46808,11.8,3,23.868116,-158.718384,8,25.7
9757779,"300234063602780","UOH-MS-0001",2015-10-06 12:00:08,43208,11.8,3,23.878017,-158.718658,8,25.7
9757502,"300234063602780","UOH-MS-0001",2015-10-06 11:01:28,39688,11.8,3,23.890448,-158.719513,11,25.75
9757392,"300234063602780","UOH-MS-0001",2015-10-06 10:00:08,36008,11.8,3,23.902676,-158.720551,9,25.75
9757097,"300234063602780","UOH-MS-0001",2015-10-06 09:00:09,32409,11.8,3,23.915152,-158.72496,15,25.75
9757026,"300234063602780","UOH-MS-0001",2015-10-06 08:02:01,28921,11.8,3,23.925129,-158.730743,11,25.8
9756738,"300234063602780","UOH-MS-0001",2015-10-06 07:00:15,25215,11.8,3,23.934219,-158.737671,13,25.8
9756596,"300234063602780","UOH-MS-0001",2015-10-06 06:00:11,21611,11.8,3,23.941179,-158.746033,15,25.8
9756339,"300234063602780","UOH-MS-0001",2015-10-06 05:00:08,18008,11.8,3,23.943537,-158.753448,19,25.8
9756257,"300234063602780","UOH-MS-0001",2015-10-06 04:01:07,14467,11.8,3,23.943737,-158.760513,14,25.8
9755956,"300234063602780","UOH-MS-0001",2015-10-06 03:00:08,10808,11.8,3,23.944073,-158.7668,13,25.85
9755858,"300234063602780","UOH-MS-0001",2015-10-06 02:00:08,7208,11.8,3,23.944098,-158.769958,12,25.85
9755604,"300234063602780","UOH-MS-0001",2015-10-06 01:00:35,3635,11.8,3,23.944607,-158.773529,9,25.85
9755448,"300234063602780","UOH-MS-0001",2015-10-06 00:00:08,8,11.8,3,23.94669,-158.774628,12,25.85
9755166,"300234063602780","UOH-MS-0001",2015-10-05 23:00:07,82807,11.8,3,23.950283,-158.773712,11,25.85
9755105,"300234063602780","UOH-MS-0001",2015-10-05 22:00:37,79237,11.8,3,23.957167,-158.771866,13,25.85
9754786,"300234063602780","UOH-MS-0001",2015-10-05 21:00:09,75609,11.8,3,23.962076,-158.773132,12,25.8
9754683,"300234063602780","UOH-MS-0001",2015-10-05 20:01:08,72068,11.8,3,23.963734,-158.773407,11,25.75
9754336,"300234063602780","UOH-MS-0001",2015-10-05 19:00:12,68412,11.8,3,23.963606,-158.770966,12,25.7
9754218,"300234063602780","UOH-MS-0001",2015-10-05 18:01:08,64868,11.8,3,23.962936,-158.771591,12,25.7
9753852,"300234063602780","UOH-MS-0001",2015-10-05 17:00:08,61208,11.8,3,23.962334,-158.770218,10,25.7
9753745,"300234063602780","UOH-MS-0001",2015-10-05 16:00:08,57608,11.8,3,23.961887,-158.768356,9,25.7
9753432,"300234063602780","UOH-MS-0001",2015-10-05 15:00:08,54008,11.8,3,23.960415,-158.764923,12,25.7
9753371,"300234063602780","UOH-MS-0001",2015-10-05 14:01:07,50467,11.8,3,23.960403,-158.760742,13,25.7
9753039,"300234063602780","UOH-MS-0001",2015-10-05 13:00:08,46808,11.8,3,23.962742,-158.756454,9,25.7
9752959,"300234063602780","UOH-MS-0001",2015-10-05 12:00:08,43208,11.8,3,23.969885,-158.753342,10,25.7
9752654,"300234063602780","UOH-MS-0001",2015-10-05 11:00:07,39607,11.8,3,23.980331,-158.748917,11,25.7
9752589,"300234063602780","UOH-MS-0001",2015-10-05 10:00:36,36036,11.8,3,23.989609,-158.745041,13,25.7
9752281,"300234063602780","UOH-MS-0001",2015-10-05 09:00:08,32408,11.8,3,23.99931,-158.742691,12,25.7
9752195,"300234063602780","UOH-MS-0001",2015-10-05 08:00:08,28808,11.8,3,24.007183,-158.744171,11,25.75
9751915,"300234063602780","UOH-MS-0001",2015-10-05 07:00:07,25207,11.8,3,24.014156,-158.746948,10,25.75
9751845,"300234063602780","UOH-MS-0001",2015-10-05 06:01:01,21661,11.8,3,24.019707,-158.749771,11,25.75
9751527,"300234063602780","UOH-MS-0001",2015-10-05 05:00:10,18010,11.8,3,24.02363,-158.75296,10,25.8
9751463,"300234063602780","UOH-MS-0001",2015-10-05 04:02:02,14522,11.8,3,24.025118,-158.755585,9,25.8
9751110,"300234063602780","UOH-MS-0001",2015-10-05 03:00:08,10808,11.8,3,24.025461,-158.758545,10,25.8
9751032,"300234063602780","UOH-MS-0001",2015-10-05 02:00:08,7208,11.8,3,24.02557,-158.760757,8,25.85
9750732,"300234063602780","UOH-MS-0001",2015-10-05 01:00:10,3610,11.8,3,24.025978,-158.759613,11,25.85
9750667,"300234063602780","UOH-MS-0001",2015-10-05 00:00:36,36,11.8,3,24.030258,-158.758316,10,25.85
9750350,"300234063602780","UOH-MS-0001",2015-10-04 23:00:08,82808,11.8,3,24.036991,-158.757812,11,25.85
9750303,"300234063602780","UOH-MS-0001",2015-10-04 22:01:07,79267,11.8,3,24.044943,-158.760162,11,25.8
9749965,"300234063602780","UOH-MS-0001",2015-10-04 21:00:07,75607,11.8,3,24.052156,-158.763855,13,25.75
9749881,"300234063602780","UOH-MS-0001",2015-10-04 20:00:07,72007,11.8,3,24.05781,-158.771194,13,25.75
9749580,"300234063602780","UOH-MS-0001",2015-10-04 19:00:07,68407,11.8,3,24.059399,-158.779343,13,25.7
9749541,"300234063602780","UOH-MS-0001",2015-10-04 18:02:00,64920,11.8,3,24.057804,-158.786896,11,25.7
9749200,"300234063602780","UOH-MS-0001",2015-10-04 17:00:08,61208,11.8,3,24.055391,-158.793365,11,25.7
9749119,"300234063602780","UOH-MS-0001",2015-10-04 16:00:08,57608,11.8,3,24.049669,-158.797256,11,25.7
9748819,"300234063602780","UOH-MS-0001",2015-10-04 15:00:07,54007,11.8,3,24.043177,-158.798279,12,25.7
9748774,"300234063602780","UOH-MS-0001",2015-10-04 14:01:06,50466,11.8,3,24.039133,-158.79451,14,25.7
9748441,"300234063602780","UOH-MS-0001",2015-10-04 13:00:10,46810,11.8,3,24.036221,-158.78952,13,25.75
9748375,"300234063602780","UOH-MS-0001",2015-10-04 12:00:09,43209,11.8,3,24.036818,-158.785431,13,25.75
9748067,"300234063602780","UOH-MS-0001",2015-10-04 11:00:09,39609,11.8,3,24.040148,-158.780685,12,25.75
9747987,"300234063602780","UOH-MS-0001",2015-10-04 10:00:36,36036,11.8,3,24.044191,-158.774017,13,25.75
9747673,"300234063602780","UOH-MS-0001",2015-10-04 09:00:07,32407,11.8,3,24.051674,-158.769714,13,25.75
9747548,"300234063602780","UOH-MS-0001",2015-10-04 08:00:08,28808,11.8,3,24.060354,-158.766861,17,25.75
9747297,"300234063602780","UOH-MS-0001",2015-10-04 07:00:07,25207,11.8,3,24.069031,-158.765945,9,25.75
9747189,"300234063602780","UOH-MS-0001",2015-10-04 06:00:36,21636,11.8,3,24.07592,-158.767761,11,25.75
9746908,"300234063602780","UOH-MS-0001",2015-10-04 05:00:07,18007,11.8,3,24.079969,-158.770157,9,25.8
9746794,"300234063602780","UOH-MS-0001",2015-10-04 04:00:07,14407,11.8,3,24.081491,-158.769287,10,25.8
9746502,"300234063602780","UOH-MS-0001",2015-10-04 03:00:07,10807,11.8,3,24.084173,-158.766403,11,25.85
9746448,"300234063602780","UOH-MS-0001",2015-10-04 02:00:36,7236,11.8,3,24.088903,-158.763733,14,25.85
9746172,"300234063602780","UOH-MS-0001",2015-10-04 01:00:39,3639,11.8,3,24.095766,-158.761337,10,25.85
9746021,"300234063602780","UOH-MS-0001",2015-10-04 00:00:09,9,11.8,3,24.102453,-158.758865,10,25.85
9745754,"300234063602780","UOH-MS-0001",2015-10-03 23:00:09,82809,11.8,3,24.109379,-158.757919,11,25.85
9745708,"300234063602780","UOH-MS-0001",2015-10-03 22:01:25,79285,11.8,3,24.113604,-158.758392,11,25.8
9745345,"300234063602780","UOH-MS-0001",2015-10-03 21:00:08,75608,11.8,3,24.117903,-158.760818,13,25.8
9745286,"300234063602780","UOH-MS-0001",2015-10-03 20:00:08,72008,11.8,3,24.122339,-158.763916,12,25.75
9744968,"300234063602780","UOH-MS-0001",2015-10-03 19:00:07,68407,11.8,3,24.125711,-158.76915,12,25.75
9744888,"300234063602780","UOH-MS-0001",2015-10-03 18:01:07,64867,11.8,3,24.128725,-158.774872,14,25.75
9744569,"300234063602780","UOH-MS-0001",2015-10-03 17:00:13,61213,11.8,3,24.129833,-158.779892,12,25.7
9744405,"300234063602780","UOH-MS-0001",2015-10-03 16:00:07,57607,11.8,3,24.127819,-158.783844,13,25.75
9744112,"300234063602780","UOH-MS-0001",2015-10-03 15:00:07,54007,11.8,3,24.127016,-158.786621,13,25.75
9744062,"300234063602780","UOH-MS-0001",2015-10-03 14:01:25,50485,11.8,3,24.124544,-158.786438,14,25.7
9743748,"300234063602780","UOH-MS-0001",2015-10-03 13:00:09,46809,11.8,3,24.122261,-158.785599,12,25.75
9743659,"300234063602780","UOH-MS-0001",2015-10-03 12:00:09,43209,11.8,3,24.121176,-158.784897,12,25.75
9743339,"300234063602780","UOH-MS-0001",2015-10-03 11:00:09,39609,11.8,3,24.122089,-158.780411,11,25.75
9743289,"300234063602780","UOH-MS-0001",2015-10-03 10:01:37,36097,11.8,3,24.123417,-158.774292,15,25.75
9742972,"300234063602780","UOH-MS-0001",2015-10-03 09:00:09,32409,11.8,3,24.125523,-158.769882,11,25.75
9742825,"300234063602780","UOH-MS-0001",2015-10-03 08:00:08,28808,11.8,3,24.127253,-158.766449,13,25.8
9742593,"300234063602780","UOH-MS-0001",2015-10-03 07:00:09,25209,11.8,3,24.12965,-158.763718,13,25.8
9742497,"300234063602780","UOH-MS-0001",2015-10-03 06:01:36,21696,11.8,3,24.131695,-158.764191,11,25.8
9742194,"300234063602780","UOH-MS-0001",2015-10-03 05:00:08,18008,11.8,3,24.130615,-158.762604,13,25.8
9742083,"300234063602780","UOH-MS-0001",2015-10-03 04:00:09,14409,11.8,3,24.128466,-158.758255,14,25.85
9741832,"300234063602780","UOH-MS-0001",2015-10-03 03:00:07,10807,11.8,3,24.12524,-158.750305,12,25.85
9741746,"300234063602780","UOH-MS-0001",2015-10-03 02:01:37,7297,11.8,3,24.125582,-158.741409,11,25.85
9741430,"300234063602780","UOH-MS-0001",2015-10-03 01:00:11,3611,11.8,3,24.127329,-158.729462,13,25.9
